722110	2788.16734	3617.222317
723652	1263.09185	2918.330553
730779	3569.925061	3629.834532
724731	2967.448454	4218.589209
727798	2883.040241	4039.068923
728417	3587.797994	3600.024097
731159	1666.927981	3869.348324
724344	1959.879434	4358.478423
726823	2938.848407	4123.642587
721110	3525.755489	3630.427095
