682007	177.3589373	549.7568388
676346	304.0623786	677.4754821
679128	895.4798676	1249.796334
681134	266.7066139	623.0548343
676106	446.3342233	817.6141819
684409	559.6444095	851.5233486
681478	248.0181646	625.6753126
678587	199.5235188	549.7188596
681249	177.3025422	546.4158809
676641	457.0545149	848.4375549
